,date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial,amount,sentence,type0,type2,formula_order,story,type,story_st,relation_st,formula_st
2326,2017/10/16,15:10:44,13,31710167,3,5,22,SET,1,3,3,1,0,1508134187,5,f,0,0,0,0,0,0,1,5.0,子ども が 5 にん います,e1,existence,1.0,decrease,e2,0,0,0
2327,2017/10/16,15:10:45,213,31710167,3,5,23,SET,3,2,3,1,2,1508134187,5,f,0,1,1,1,1,4,1,4.0,子ども が 4 にん かえりました,r1,decrease,2.0,decrease,r,0,0,0
2328,2017/10/16,15:10:45,213,31710167,3,5,23,CHECK,0,0,3,1,2,1508134187,6,f,0,1,1,1,1,4,1,,,,,,,,0,0,0
2329,2017/10/16,15:10:46,213,31710167,3,5,24,REMOVE,3,2,3,1,2,1508134187,6,f,0,1,1,1,1,4,1,4.0,子ども が 4 にん かえりました,r1,decrease,2.0,decrease,r,0,0,0
2330,2017/10/16,15:10:47,13,31710167,3,5,25,REMOVE,2,1,3,1,0,1508134187,6,f,0,0,0,0,0,0,1,0.0,子ども が ? にん います,e1,existence,3.0,decrease,e1,0,0,0
2331,2017/10/16,15:10:47,103,31710167,3,5,26,SET,3,1,3,0,1,1508134187,6,f,0,0,0,0,0,0,1,0.0,子ども が ? にん います,e1,existence,3.0,decrease,e1,0,0,0
2332,2017/10/16,15:10:48,123,31710167,3,5,27,SET,2,2,3,2,1,1508134187,6,f,0,1,1,1,1,4,1,4.0,子ども が 4 にん かえりました,r1,decrease,2.0,decrease,r,0,0,0
2333,2017/10/16,15:10:52,123,31710167,3,5,27,CHECK,0,0,3,2,1,1508134187,7,f,0,1,1,1,1,4,1,,,,,,,,0,0,0
2334,2017/10/16,15:10:53,123,31710167,3,5,28,REMOVE,2,2,3,2,1,1508134187,7,f,0,1,1,1,1,4,1,4.0,子ども が 4 にん かえりました,r1,decrease,2.0,decrease,r,0,0,0
2335,2017/10/16,15:10:53,123,31710167,3,5,29,SET,2,2,3,2,1,1508134187,7,f,0,1,1,1,1,4,1,4.0,子ども が 4 にん かえりました,r1,decrease,2.0,decrease,r,0,0,0
2336,2017/10/16,15:10:54,123,31710167,3,5,30,REMOVE,3,1,3,2,1,1508134187,7,f,0,1,1,1,1,4,1,0.0,子ども が ? にん います,e1,existence,3.0,decrease,e1,0,0,0
2337,2017/10/16,15:10:55,23,31710167,3,5,31,REMOVE,1,3,3,2,0,1508134187,7,f,0,1,0,0,0,1,1,5.0,子ども が 5 にん います,e1,existence,1.0,decrease,e2,0,0,0
2338,2017/10/16,15:10:55,320,31710167,3,5,32,SET,3,3,0,2,3,1508134187,7,f,0,1,0,0,0,1,1,5.0,子ども が 5 にん います,e1,existence,1.0,decrease,e2,0,0,0
2339,2017/10/16,15:10:56,321,31710167,3,5,33,SET,1,1,1,2,3,1508134187,7,s,1,1,1,1,1,5,1,0.0,子ども が ? にん います,e1,existence,3.0,decrease,e1,0,0,0
2340,2017/10/16,15:10:56,321,31710167,3,5,33,CHECK,0,0,1,2,3,1508134187,8,s,1,1,1,1,1,5,1,,,,,,,,0,0,0
2341,2017/10/16,14:45:07,0,31510074,1,1,0,PROB_BEGIN,0,0,0,0,0,1508132707,0,f,0,0,0,0,0,0,1,,,,,,,,0,0,0
2342,2017/10/16,14:45:23,1,31510074,1,1,1,SET,1,1,1,0,0,1508132707,0,f,0,0,0,0,0,0,1,7.0,赤い花 を 7 本 もっています,e1,existence,1.0,decrease,e1,0,0,0
2343,2017/10/16,14:45:25,21,31510074,1,1,2,SET,2,2,1,2,0,1508132707,0,f,0,1,0,0,0,1,1,2.0,赤い花 を 2 本 あげました,r1,decrease,2.0,decrease,r,0,0,0
2344,2017/10/16,14:45:26,321,31510074,1,1,3,SET,3,3,1,2,3,1508132707,0,s,1,1,1,1,1,5,1,0.0,赤い花 を ? 本 もっています,e1,existence,3.0,decrease,e2,0,0,0
2345,2017/10/16,14:45:27,321,31510074,1,1,3,CHECK,0,0,1,2,3,1508132707,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1
2346,2017/10/16,14:45:28,0,31510074,1,2,0,PROB_BEGIN,0,0,0,0,0,1508132728,0,f,0,0,0,0,0,0,1,,,,,,,,0,0,0
2347,2017/10/16,14:45:32,1,31510074,1,2,1,SET,1,1,1,0,0,1508132728,0,f,0,0,0,0,0,0,1,8.0,男の子 が 8 にん います,e1,existence,1.0,decrease,e1,0,0,0
2348,2017/10/16,14:45:37,21,31510074,1,2,2,SET,2,2,1,2,0,1508132728,0,f,0,1,0,0,0,1,1,5.0,男の子 が 5 にん かえりました,r1,decrease,2.0,decrease,r,0,0,0
2349,2017/10/16,14:45:40,321,31510074,1,2,3,SET,3,3,1,2,3,1508132728,0,s,1,1,1,1,1,5,1,0.0,男の子 が ? にん います,e1,existence,3.0,decrease,e2,0,0,0
2350,2017/10/16,14:45:41,321,31510074,1,2,3,CHECK,0,0,1,2,3,1508132728,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1
2351,2017/10/16,14:45:42,0,31510074,1,3,0,PROB_BEGIN,0,0,0,0,0,1508132742,0,f,0,0,0,0,0,0,1,,,,,,,,0,0,0
2352,2017/10/16,14:45:48,1,31510074,1,3,1,SET,1,1,1,0,0,1508132742,0,f,0,0,0,0,0,0,1,7.0,青いカード を 7 まい もっています,e1,existence,1.0,decrease,e1,0,0,0
2353,2017/10/16,14:45:51,21,31510074,1,3,2,SET,2,2,1,2,0,1508132742,0,f,0,1,0,0,0,1,1,2.0,青いカード を 2 まい あげました,r1,decrease,2.0,decrease,r,0,0,0
2354,2017/10/16,14:45:53,321,31510074,1,3,3,SET,3,3,1,2,3,1508132742,0,s,1,1,1,1,1,5,1,0.0,青いカード を ? まい もっています,e1,existence,3.0,decrease,e2,0,0,0
2355,2017/10/16,14:45:54,321,31510074,1,3,3,CHECK,0,0,1,2,3,1508132742,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1
2356,2017/10/16,14:45:54,0,31510074,1,4,0,PROB_BEGIN,0,0,0,0,0,1508132754,0,f,0,0,0,0,0,0,1,,,,,,,,0,0,0
2357,2017/10/16,14:46:02,300,31510074,1,4,1,SET,3,3,0,0,3,1508132754,0,f,0,0,0,0,0,0,1,0.0,きいろいくるま が ? だい います,e1,existence,3.0,decrease,e2,0,0,0
2358,2017/10/16,14:46:07,320,31510074,1,4,2,SET,2,2,0,2,3,1508132754,0,f,0,1,0,0,0,1,1,2.0,きいろいくるま が 2 だい でていきました,r1,decrease,2.0,decrease,r,0,0,0
2359,2017/10/16,14:46:10,321,31510074,1,4,3,SET,1,1,1,2,3,1508132754,0,s,1,1,1,1,1,5,1,6.0,きいろいくるま が 6 だい います,e1,existence,1.0,decrease,e1,0,0,0
2360,2017/10/16,14:46:12,321,31510074,1,4,3,CHECK,0,0,1,2,3,1508132754,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0
2361,2017/10/16,14:46:13,0,31510074,1,5,0,PROB_BEGIN,0,0,0,0,0,1508132773,0,f,0,0,0,0,0,0,1,,,,,,,,0,0,0
2362,2017/10/16,14:46:19,300,31510074,1,5,1,SET,3,3,0,0,3,1508132773,0,f,0,0,0,0,0,0,1,0.0,子ども が ? にん います,e1,existence,3.0,decrease,e2,0,0,0
2363,2017/10/16,14:46:23,301,31510074,1,5,2,SET,1,1,1,0,3,1508132773,0,f,0,0,0,0,0,0,1,9.0,子ども が 9 にん います,e1,existence,1.0,decrease,e1,0,0,0
2364,2017/10/16,14:46:27,321,31510074,1,5,3,SET,2,2,1,2,3,1508132773,0,s,1,1,1,1,1,5,1,4.0,子ども が 4 にん かえりました,r1,decrease,2.0,decrease,r,0,0,0
2365,2017/10/16,14:46:29,321,31510074,1,5,3,CHECK,0,0,1,2,3,1508132773,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0
2366,2017/10/16,14:46:32,0,31510074,2,1,0,PROB_BEGIN,0,0,0,0,0,1508132792,0,f,0,0,0,0,0,0,1,,,,,,,,0,0,0
2367,2017/10/16,14:46:37,300,31510074,2,1,1,SET,3,3,0,0,3,1508132792,0,f,0,0,0,0,0,0,1,5.0,赤い花 を 5 本 もっています,e1,existence,3.0,decrease,e2,0,0,0
2368,2017/10/16,14:46:43,301,31510074,2,1,2,SET,1,1,1,0,3,1508132792,0,f,0,0,0,0,0,0,1,0.0,赤い花 を ? 本 もっています,e1,existence,1.0,decrease,e1,0,0,0
2369,2017/10/16,14:46:48,321,31510074,2,1,3,SET,2,2,1,2,3,1508132792,0,s,1,1,1,1,1,5,1,2.0,赤い花 を 2 本 あげました,r1,decrease,2.0,decrease,r,0,0,0
2370,2017/10/16,14:46:49,321,31510074,2,1,3,CHECK,0,0,1,2,3,1508132792,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0
2371,2017/10/16,14:46:49,0,31510074,2,2,0,PROB_BEGIN,0,0,0,0,0,1508132809,0,f,0,0,0,0,0,0,1,,,,,,,,0,0,0
2372,2017/10/16,14:46:53,1,31510074,2,2,1,SET,1,1,1,0,0,1508132809,0,f,0,0,0,0,0,0,1,0.0,男の子 が ? にん います,e1,existence,1.0,decrease,e1,0,0,0
2373,2017/10/16,14:46:57,21,31510074,2,2,2,SET,2,2,1,2,0,1508132809,0,f,0,1,0,0,0,1,1,5.0,男の子 が 5 にん かえりました,r1,decrease,2.0,decrease,r,0,0,0
2374,2017/10/16,14:46:59,321,31510074,2,2,3,SET,3,3,1,2,3,1508132809,0,s,1,1,1,1,1,5,1,3.0,男の子 が 3 にん います,e1,existence,3.0,decrease,e2,0,0,0
2375,2017/10/16,14:47:00,321,31510074,2,2,3,CHECK,0,0,1,2,3,1508132809,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1
2376,2017/10/16,14:47:00,0,31510074,2,3,0,PROB_BEGIN,0,0,0,0,0,1508132820,0,f,0,0,0,0,0,0,1,,,,,,,,0,0,0
2377,2017/10/16,14:47:05,1,31510074,2,3,1,SET,1,1,1,0,0,1508132820,0,f,0,0,0,0,0,0,1,0.0,青いカード を ? まい もっています,e1,existence,1.0,decrease,e1,0,0,0
2378,2017/10/16,14:47:08,21,31510074,2,3,2,SET,2,2,1,2,0,1508132820,0,f,0,1,0,0,0,1,1,2.0,青いカード を 2 まい あげました,r1,decrease,2.0,decrease,r,0,0,0
2379,2017/10/16,14:47:11,321,31510074,2,3,3,SET,3,3,1,2,3,1508132820,0,s,1,1,1,1,1,5,1,5.0,青いカード を 5 まい もっています,e1,existence,3.0,decrease,e2,0,0,0
2380,2017/10/16,14:47:12,321,31510074,2,3,3,CHECK,0,0,1,2,3,1508132820,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1
2381,2017/10/16,14:47:13,0,31510074,2,4,0,PROB_BEGIN,0,0,0,0,0,1508132833,0,f,0,0,0,0,0,0,1,,,,,,,,0,0,0
2382,2017/10/16,14:47:18,1,31510074,2,4,1,SET,1,1,1,0,0,1508132833,0,f,0,0,0,0,0,0,1,0.0,きいろいくるま が ? だい います,e1,existence,1.0,decrease,e1,0,0,0
2383,2017/10/16,14:47:23,21,31510074,2,4,2,SET,2,2,1,2,0,1508132833,0,f,0,1,0,0,0,1,1,2.0,きいろいくるま が 2 だい でていきました,r1,decrease,2.0,decrease,r,0,0,0
2384,2017/10/16,14:47:25,321,31510074,2,4,3,SET,3,3,1,2,3,1508132833,0,s,1,1,1,1,1,5,1,4.0,きいろいくるま が 4 だい います,e1,existence,3.0,decrease,e2,0,0,0
2385,2017/10/16,14:47:25,321,31510074,2,4,3,CHECK,0,0,1,2,3,1508132833,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1
2386,2017/10/16,14:47:26,0,31510074,2,5,0,PROB_BEGIN,0,0,0,0,0,1508132846,0,f,0,0,0,0,0,0,1,,,,,,,,0,0,0
2387,2017/10/16,14:47:30,1,31510074,2,5,1,SET,1,1,1,0,0,1508132846,0,f,0,0,0,0,0,0,1,0.0,子ども が ? にん います,e1,existence,1.0,decrease,e1,0,0,0
2388,2017/10/16,14:47:33,21,31510074,2,5,2,SET,2,2,1,2,0,1508132846,0,f,0,1,0,0,0,1,1,4.0,子ども が 4 にん かえりました,r1,decrease,2.0,decrease,r,0,0,0
2389,2017/10/16,14:47:35,321,31510074,2,5,3,SET,3,3,1,2,3,1508132846,0,s,1,1,1,1,1,5,1,5.0,子ども が 5 にん います,e1,existence,3.0,decrease,e2,0,0,0
2390,2017/10/16,14:47:35,321,31510074,2,5,3,CHECK,0,0,1,2,3,1508132846,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1
2391,2017/10/16,14:47:37,0,31510074,3,1,0,PROB_BEGIN,0,0,0,0,0,1508132857,0,f,0,0,0,0,0,0,1,,,,,,,,0,0,0
2392,2017/10/16,14:47:48,3,31510074,3,1,1,SET,1,3,3,0,0,1508132857,0,f,0,0,0,0,0,0,1,5.0,赤い花 を 5 本 もっています,e1,existence,1.0,decrease,e2,0,0,0
2393,2017/10/16,14:47:51,43,31510074,3,1,2,SET,2,4,3,4,0,1508132857,0,f,0,0,0,0,0,0,1,2.0,赤い花 を 2 本 もっています,e0,existence,2.0,decrease,,0,0,0
2394,2017/10/16,14:47:55,143,31510074,3,1,3,SET,3,1,3,4,1,1508132857,0,f,0,0,1,0,1,2,1,0.0,赤い花 を ? 本 もっています,e1,existence,3.0,decrease,e1,0,0,0
2395,2017/10/16,14:47:55,143,31510074,3,1,3,CHECK,0,0,3,4,1,1508132857,1,f,0,0,1,0,1,2,1,,,,,,,,0,0,1
2396,2017/10/16,14:48:08,143,31510074,3,1,4,REMOVE,2,4,3,4,1,1508132857,1,f,0,0,1,0,1,2,1,2.0,赤い花 を 2 本 もっています,e0,existence,2.0,decrease,,0,0,0
2397,2017/10/16,14:48:09,103,31510074,3,1,5,REMOVE,1,3,3,0,1,1508132857,1,f,0,0,0,0,0,0,1,5.0,赤い花 を 5 本 もっています,e1,existence,1.0,decrease,e2,0,0,0
2398,2017/10/16,14:48:12,104,31510074,3,1,6,SET,1,4,4,0,1,1508132857,1,f,0,0,0,0,0,0,1,2.0,赤い花 を 2 本 もっています,e0,existence,2.0,decrease,,0,0,0
2399,2017/10/16,14:48:14,154,31510074,3,1,7,SET,2,5,4,5,1,1508132857,1,f,0,0,1,1,0,2,1,5.0,赤い花 を 5 本 もらいました,r0,increase,1.0,decrease,,0,0,0
2400,2017/10/16,14:48:14,154,31510074,3,1,8,REMOVE,2,5,4,5,1,1508132857,1,f,0,0,1,1,0,2,1,5.0,赤い花 を 5 本 もらいました,r0,increase,1.0,decrease,,0,0,0
2401,2017/10/16,14:48:16,104,31510074,3,1,9,REMOVE,1,4,4,0,1,1508132857,1,f,0,0,0,0,0,0,1,2.0,赤い花 を 2 本 もっています,e0,existence,2.0,decrease,,0,0,0
2402,2017/10/16,14:48:16,140,31510074,3,1,10,SET,2,4,0,4,1,1508132857,1,f,0,0,0,0,0,0,1,2.0,赤い花 を 2 本 もっています,e0,existence,2.0,decrease,,0,0,0
2403,2017/10/16,14:48:18,145,31510074,3,1,11,SET,1,5,5,4,1,1508132857,1,f,0,0,1,1,0,2,1,5.0,赤い花 を 5 本 もらいました,r0,increase,1.0,decrease,,0,0,0
2404,2017/10/16,14:48:18,145,31510074,3,1,11,CHECK,0,0,5,4,1,1508132857,2,f,0,0,1,1,0,2,1,,,,,,,,0,0,1
2405,2017/10/16,14:48:46,145,31510074,3,1,12,REMOVE,3,1,5,4,1,1508132857,2,f,0,0,1,1,0,2,1,0.0,赤い花 を ? 本 もっています,e1,existence,3.0,decrease,e1,0,0,0
2406,2017/10/16,14:48:47,45,31510074,3,1,13,REMOVE,2,4,5,4,0,1508132857,2,f,0,0,0,0,0,0,1,2.0,赤い花 を 2 本 もっています,e0,existence,2.0,decrease,,0,0,0
2407,2017/10/16,14:48:48,405,31510074,3,1,14,SET,3,4,5,0,4,1508132857,2,f,0,0,0,0,0,0,1,2.0,赤い花 を 2 本 もっています,e0,existence,2.0,decrease,,0,0,0
2408,2017/10/16,14:48:48,405,31510074,3,1,15,REMOVE,1,5,5,0,4,1508132857,2,f,0,0,0,0,0,0,1,5.0,赤い花 を 5 本 もらいました,r0,increase,1.0,decrease,,0,0,0
2409,2017/10/16,14:48:49,450,31510074,3,1,16,SET,2,5,0,5,4,1508132857,2,f,0,0,0,0,0,0,1,5.0,赤い花 を 5 本 もらいました,r0,increase,1.0,decrease,,0,0,0
2410,2017/10/16,14:49:10,456,31510074,3,1,17,SET,1,6,6,5,4,1508132857,2,f,0,0,1,1,0,2,1,0.0,白い花 を ? 本 もっています,e0,existence,3.0,decrease,,0,0,0
2411,2017/10/16,14:49:11,456,31510074,3,1,17,CHECK,0,0,6,5,4,1508132857,3,f,0,0,1,1,0,2,1,,,,,,,,0,0,1
2412,2017/10/16,14:49:15,456,31510074,3,1,18,REMOVE,1,6,6,5,4,1508132857,3,f,0,0,1,1,0,2,1,0.0,白い花 を ? 本 もっています,e0,existence,3.0,decrease,,0,0,0
2413,2017/10/16,14:49:17,450,31510074,3,1,19,REMOVE,2,5,0,5,4,1508132857,3,f,0,0,0,0,0,0,1,5.0,赤い花 を 5 本 もらいました,r0,increase,1.0,decrease,,0,0,0
2414,2017/10/16,14:49:21,403,31510074,3,1,20,SET,1,3,3,0,4,1508132857,3,f,0,0,0,0,0,0,1,5.0,赤い花 を 5 本 もっています,e1,existence,1.0,decrease,e2,0,0,0
2415,2017/10/16,14:49:22,403,31510074,3,1,21,REMOVE,3,4,3,0,4,1508132857,3,f,0,0,0,0,0,0,1,2.0,赤い花 を 2 本 もっています,e0,existence,2.0,decrease,,0,0,0
2416,2017/10/16,14:49:24,23,31510074,3,1,22,SET,2,2,3,2,0,1508132857,3,f,0,1,0,0,0,1,1,2.0,赤い花 を 2 本 あげました,r1,decrease,2.0,decrease,r,0,0,0
2417,2017/10/16,14:49:26,623,31510074,3,1,23,SET,3,6,3,2,6,1508132857,3,f,0,1,1,1,0,3,1,0.0,白い花 を ? 本 もっています,e0,existence,3.0,decrease,,0,0,0
2418,2017/10/16,14:49:27,623,31510074,3,1,23,CHECK,0,0,3,2,6,1508132857,4,f,0,1,1,1,0,3,1,,,,,,,,0,0,1
2419,2017/10/16,14:49:32,623,31510074,3,1,24,REMOVE,3,6,3,2,6,1508132857,4,f,0,1,1,1,0,3,1,0.0,白い花 を ? 本 もっています,e0,existence,3.0,decrease,,0,0,0
2420,2017/10/16,14:49:33,123,31510074,3,1,25,SET,3,1,3,2,1,1508132857,4,f,0,1,1,1,1,4,1,0.0,赤い花 を ? 本 もっています,e1,existence,3.0,decrease,e1,0,0,0
2421,2017/10/16,14:49:34,123,31510074,3,1,25,CHECK,0,0,3,2,1,1508132857,5,f,0,1,1,1,1,4,1,,,,,,,,0,0,1
2422,2017/10/16,14:50:15,123,31510074,3,1,26,REMOVE,2,2,3,2,1,1508132857,5,f,0,1,1,1,1,4,1,2.0,赤い花 を 2 本 あげました,r1,decrease,2.0,decrease,r,0,0,0
2423,2017/10/16,14:50:20,103,31510074,3,1,27,REMOVE,1,3,3,0,1,1508132857,5,f,0,0,0,0,0,0,1,5.0,赤い花 を 5 本 もっています,e1,existence,1.0,decrease,e2,0,0,0
2424,2017/10/16,14:50:21,130,31510074,3,1,28,SET,2,3,0,3,1,1508132857,5,f,0,0,0,0,0,0,1,5.0,赤い花 を 5 本 もっています,e1,existence,1.0,decrease,e2,0,0,0
2425,2017/10/16,14:50:21,130,31510074,3,1,29,REMOVE,3,1,0,3,1,1508132857,5,f,0,0,0,0,0,0,1,0.0,赤い花 を ? 本 もっています,e1,existence,3.0,decrease,e1,0,0,0
2426,2017/10/16,14:50:27,430,31510074,3,1,30,SET,3,4,0,3,4,1508132857,5,f,0,0,0,0,0,0,1,2.0,赤い花 を 2 本 もっています,e0,existence,2.0,decrease,,0,0,0
2427,2017/10/16,14:50:30,431,31510074,3,1,31,SET,1,1,1,3,4,1508132857,5,f,0,0,1,0,1,2,1,0.0,赤い花 を ? 本 もっています,e1,existence,3.0,decrease,e1,0,0,0
2428,2017/10/16,14:50:31,431,31510074,3,1,31,CHECK,0,0,1,3,4,1508132857,6,f,0,0,1,0,1,2,1,,,,,,,,0,0,1
2429,2017/10/16,14:50:44,431,31510074,3,1,32,REMOVE,1,1,1,3,4,1508132857,6,f,0,0,1,0,1,2,1,0.0,赤い花 を ? 本 もっています,e1,existence,3.0,decrease,e1,0,0,0
2430,2017/10/16,14:50:45,430,31510074,3,1,33,REMOVE,2,3,0,3,4,1508132857,6,f,0,0,0,0,0,0,1,5.0,赤い花 を 5 本 もっています,e1,existence,1.0,decrease,e2,0,0,0
2431,2017/10/16,14:50:46,403,31510074,3,1,34,SET,1,3,3,0,4,1508132857,6,f,0,0,0,0,0,0,1,5.0,赤い花 を 5 本 もっています,e1,existence,1.0,decrease,e2,0,0,0
2432,2017/10/16,14:50:46,403,31510074,3,1,35,REMOVE,3,4,3,0,4,1508132857,6,f,0,0,0,0,0,0,1,2.0,赤い花 を 2 本 もっています,e0,existence,2.0,decrease,,0,0,0
2433,2017/10/16,14:50:46,43,31510074,3,1,36,SET,2,4,3,4,0,1508132857,6,f,0,0,0,0,0,0,1,2.0,赤い花 を 2 本 もっています,e0,existence,2.0,decrease,,0,0,0
2434,2017/10/16,14:50:48,643,31510074,3,1,37,SET,3,6,3,4,6,1508132857,6,f,0,0,1,0,0,1,1,0.0,白い花 を ? 本 もっています,e0,existence,3.0,decrease,,0,0,0
2435,2017/10/16,14:50:48,643,31510074,3,1,37,CHECK,0,0,3,4,6,1508132857,7,f,0,0,1,0,0,1,1,,,,,,,,0,0,1
2436,2017/10/16,14:51:59,643,31510074,3,1,38,REMOVE,3,6,3,4,6,1508132857,7,f,0,0,1,0,0,1,1,0.0,白い花 を ? 本 もっています,e0,existence,3.0,decrease,,0,0,0
2437,2017/10/16,14:52:02,143,31510074,3,1,39,SET,3,1,3,4,1,1508132857,7,f,0,0,1,0,1,2,1,0.0,赤い花 を ? 本 もっています,e1,existence,3.0,decrease,e1,0,0,0
2438,2017/10/16,14:52:04,143,31510074,3,1,39,CHECK,0,0,3,4,1,1508132857,8,f,0,0,1,0,1,2,1,,,,,,,,0,0,1
2439,2017/10/16,14:52:13,143,31510074,3,1,40,REMOVE,3,1,3,4,1,1508132857,8,f,0,0,1,0,1,2,1,0.0,赤い花 を ? 本 もっています,e1,existence,3.0,decrease,e1,0,0,0
2440,2017/10/16,14:52:15,43,31510074,3,1,41,REMOVE,2,4,3,4,0,1508132857,8,f,0,0,0,0,0,0,1,2.0,赤い花 を 2 本 もっています,e0,existence,2.0,decrease,,0,0,0
2441,2017/10/16,14:52:17,403,31510074,3,1,42,SET,3,4,3,0,4,1508132857,8,f,0,0,0,0,0,0,1,2.0,赤い花 を 2 本 もっています,e0,existence,2.0,decrease,,0,0,0
2442,2017/10/16,14:52:18,403,31510074,3,1,43,REMOVE,1,3,3,0,4,1508132857,8,f,0,0,0,0,0,0,1,5.0,赤い花 を 5 本 もっています,e1,existence,1.0,decrease,e2,0,0,0
2443,2017/10/16,14:52:19,430,31510074,3,1,44,SET,2,3,0,3,4,1508132857,8,f,0,0,0,0,0,0,1,5.0,赤い花 を 5 本 もっています,e1,existence,1.0,decrease,e2,0,0,0
2444,2017/10/16,14:52:20,431,31510074,3,1,45,SET,1,1,1,3,4,1508132857,8,f,0,0,1,0,1,2,1,0.0,赤い花 を ? 本 もっています,e1,existence,3.0,decrease,e1,0,0,0
2445,2017/10/16,14:52:21,431,31510074,3,1,45,CHECK,0,0,1,3,4,1508132857,9,f,0,0,1,0,1,2,1,,,,,,,,0,0,1
2446,2017/10/16,14:52:23,431,31510074,3,1,46,REMOVE,1,1,1,3,4,1508132857,9,f,0,0,1,0,1,2,1,0.0,赤い花 を ? 本 もっています,e1,existence,3.0,decrease,e1,0,0,0
2447,2017/10/16,14:52:24,436,31510074,3,1,47,SET,1,6,6,3,4,1508132857,9,f,0,0,1,0,0,1,1,0.0,白い花 を ? 本 もっています,e0,existence,3.0,decrease,,0,0,0
2448,2017/10/16,14:52:25,436,31510074,3,1,47,CHECK,0,0,6,3,4,1508132857,10,f,0,0,1,0,0,1,1,,,,,,,,0,0,1
2449,2017/10/16,14:52:26,436,31510074,3,1,48,REMOVE,1,6,6,3,4,1508132857,10,f,0,0,1,0,0,1,1,0.0,白い花 を ? 本 もっています,e0,existence,3.0,decrease,,0,0,0
2450,2017/10/16,14:52:44,430,31510074,3,1,49,REMOVE,2,3,0,3,4,1508132857,10,f,0,0,0,0,0,0,1,5.0,赤い花 を 5 本 もっています,e1,existence,1.0,decrease,e2,0,0,0
2451,2017/10/16,14:52:48,405,31510074,3,1,50,SET,1,5,5,0,4,1508132857,10,f,0,0,0,0,0,0,1,5.0,赤い花 を 5 本 もらいました,r0,increase,1.0,decrease,,0,0,0
2452,2017/10/16,14:52:48,405,31510074,3,1,51,REMOVE,3,4,5,0,4,1508132857,10,f,0,0,0,0,0,0,1,2.0,赤い花 を 2 本 もっています,e0,existence,2.0,decrease,,0,0,0
2453,2017/10/16,14:52:49,45,31510074,3,1,52,SET,2,4,5,4,0,1508132857,10,f,0,0,0,0,0,0,1,2.0,赤い花 を 2 本 もっています,e0,existence,2.0,decrease,,0,0,0
2454,2017/10/16,14:52:53,145,31510074,3,1,53,SET,3,1,5,4,1,1508132857,10,f,0,0,1,1,0,2,1,0.0,赤い花 を ? 本 もっています,e1,existence,3.0,decrease,e1,0,0,0
2455,2017/10/16,14:52:53,145,31510074,3,1,53,CHECK,0,0,5,4,1,1508132857,11,f,0,0,1,1,0,2,1,,,,,,,,0,0,1
2456,2017/10/16,14:52:58,145,31510074,3,1,54,REMOVE,1,5,5,4,1,1508132857,11,f,0,0,1,1,0,2,1,5.0,赤い花 を 5 本 もらいました,r0,increase,1.0,decrease,,0,0,0
2457,2017/10/16,14:52:59,140,31510074,3,1,55,REMOVE,2,4,0,4,1,1508132857,11,f,0,0,0,0,0,0,1,2.0,赤い花 を 2 本 もっています,e0,existence,2.0,decrease,,0,0,0
2458,2017/10/16,14:52:59,104,31510074,3,1,56,SET,1,4,4,0,1,1508132857,11,f,0,0,0,0,0,0,1,2.0,赤い花 を 2 本 もっています,e0,existence,2.0,decrease,,0,0,0
2459,2017/10/16,14:53:00,154,31510074,3,1,57,SET,2,5,4,5,1,1508132857,11,f,0,0,1,1,0,2,1,5.0,赤い花 を 5 本 もらいました,r0,increase,1.0,decrease,,0,0,0
2460,2017/10/16,14:53:01,154,31510074,3,1,57,CHECK,0,0,4,5,1,1508132857,12,f,0,0,1,1,0,2,1,,,,,,,,0,0,1
2461,2017/10/16,14:53:02,154,31510074,3,1,58,REMOVE,1,4,4,5,1,1508132857,12,f,0,0,1,1,0,2,1,2.0,赤い花 を 2 本 もっています,e0,existence,2.0,decrease,,0,0,0
2462,2017/10/16,14:53:03,150,31510074,3,1,59,REMOVE,2,5,0,5,1,1508132857,12,f,0,0,0,0,0,0,1,5.0,赤い花 を 5 本 もらいました,r0,increase,1.0,decrease,,0,0,0
2463,2017/10/16,14:53:04,100,31510074,3,1,60,REMOVE,3,1,0,0,1,1508132857,12,f,0,0,0,0,0,0,1,0.0,赤い花 を ? 本 もっています,e1,existence,3.0,decrease,e1,0,0,0
2464,2017/10/16,14:53:11,400,31510074,3,1,61,SET,3,4,0,0,4,1508132857,12,f,0,0,0,0,0,0,1,2.0,赤い花 を 2 本 もっています,e0,existence,2.0,decrease,,0,0,0
2465,2017/10/16,14:53:13,450,31510074,3,1,62,SET,2,5,0,5,4,1508132857,12,f,0,0,0,0,0,0,1,5.0,赤い花 を 5 本 もらいました,r0,increase,1.0,decrease,,0,0,0
